InvoiceID,Number,Date,CustomerRef,BrokerRef,Creator,PayerType,InvoicePrice,InvoiceAdditionAmount,InvoiceReductionAmount,InvoiceNetPrice,InvoiceStauts,CreationDate,SalesArea,RegionalDivision,SalesAreaNumber,RegionalDivisionNumber,InvoiceStatusNumber
495,26305,2022-05-28,13081,1,8959,1,256000000,23040000,0,279040000,Registred by Accounting,2022-05-28 16:11:35.577,نمایندگان,رشت,3,39,1
496,26222,2022-04-06,18928,3,1909,1,5000000000,450000000,0,5450000000,Registred by Accounting,2022-05-29 09:32:32.290,تک فروشی,تهران,0,29,1
497,26306,2022-05-29,331,1,8959,1,182000000,16380000,0,198380000,Registred by Accounting,2022-05-29 15:32:15.737,تک فروشی,اصفهان,0,11,1
498,26307,2022-05-29,18866,1,8959,1,540000000,48600000,0,588600000,Registred by Accounting,2022-05-29 15:34:10.493,تک فروشی,تهران,0,29,1
499,26308,2022-05-29,15437,1,8959,1,208000000,18720000,0,226720000,Registred by Accounting,2022-05-29 15:35:18.213,نمایندگان,یزد,3,93,1
500,26309,2022-05-30,18866,1,8959,1,432000000,38880000,0,470880000,Registred by Accounting,2022-05-30 11:57:29.127,تک فروشی,تهران,0,29,1
501,26310,2022-05-30,18866,1,8959,1,540000000,48600000,0,588600000,Registred by Accounting,2022-05-30 11:58:59.990,تک فروشی,تهران,0,29,1
511,26311,2022-05-31,13015,3,1909,1,247680000000,22291200000,0,269971200000,Registred by Accounting,2022-05-31 15:44:59.113,مناقصه ای,تهران,2,29,1
513,26312,2022-06-01,13015,3,1909,1,300000000,27000000,0,327000000,Registred by Accounting,2022-06-01 10:26:38.127,مناقصه ای,تهران,2,29,1
516,26313,2022-06-06,18806,3,1909,1,3915500000,352395000,0,4267895000,Registred by Accounting,2022-06-06 12:08:43.497,تک فروشی,تهران,0,29,1
517,26314,2022-06-07,20397,1,8959,1,58100000,5229000,0,63329000,Registred by Accounting,2022-06-07 09:00:57.697,نمایندگان,یاسوج,3,92,1
518,26315,2022-06-07,18996,1,8959,1,114000000,10260000,0,124260000,Registred by Accounting,2022-06-07 09:55:49.877,تک فروشی,تهران,0,29,1
519,26316,2022-06-07,16978,1,8959,1,118200000,10638000,0,128838000,Registred by Accounting,2022-06-07 09:56:43.583,نمایندگان,اصفهان,3,11,1
520,26317,2022-06-07,19340,1,8959,1,20000000,1800000,0,21800000,Registred by Accounting,2022-06-07 09:57:42.513,نمایندگان,کرج,3,85,1
521,26318,2022-06-07,14277,1,8959,1,441300000,39717000,0,481017000,Registred by Accounting,2022-06-07 09:58:44.940,نمایندگان,سمنان,3,46,1
522,26319,2022-06-07,15205,1,8959,1,521100000,46899000,0,567999000,Registred by Accounting,2022-06-07 09:59:29.613,نمایندگان,بیرجند,3,26,1
524,26320,2022-06-07,13029,1,8959,1,4117600000,370584000,0,4488184000,Registred by Accounting,2022-06-07 15:28:26.917,نمایندگان,اصفهان,3,11,1
525,26321,2022-06-07,13029,1,8959,1,3613200000,325188000,0,3938388000,Registred by Accounting,2022-06-07 15:31:35.507,نمایندگان,اصفهان,3,11,1
528,26322,2022-06-07,20874,1,8959,1,9380000000,844200000,0,10224200000,Registred by Accounting,2022-06-08 12:15:10.870,تک فروشی,تهران,0,29,1
529,26323,2022-06-08,14449,1,8959,1,156000000,14040000,0,170040000,Registred by Accounting,2022-06-08 15:36:27.070,نمایندگان,کرمان,3,87,1
530,26324,2022-06-13,20636,4,8974,1,1450000000,130500000,0,1580500000,Registred by Accounting,2022-06-13 10:32:16.073,نمایندگان,تهران,3,29,1
531,26325,2022-06-13,20397,1,8959,1,823300000,74097000,0,897397000,Registred by Accounting,2022-06-13 10:57:41.450,نمایندگان,یاسوج,3,92,1
532,26326,2022-06-13,15694,1,8959,1,338800000,30492000,0,369292000,Registred by Accounting,2022-06-13 10:58:50.640,نمایندگان,علی آباد کتول,3,59,1
533,26327,2022-06-13,19459,1,8959,1,52000000,4680000,0,56680000,Registred by Accounting,2022-06-13 11:01:37.190,تک فروشی,ارومیه,0,4,1
534,26328,2022-06-13,15437,1,8959,1,236200000,21258000,0,257458000,Registred by Accounting,2022-06-13 11:02:43.453,نمایندگان,یزد,3,93,1
535,26329,2022-06-13,19459,1,8959,1,52000000,4680000,0,56680000,Registred by Accounting,2022-06-13 11:04:48.643,نمایندگان,ارومیه,3,4,1
536,26330,2022-06-13,15694,1,8959,1,378000000,34020000,0,412020000,Registred by Accounting,2022-06-13 11:05:48.170,نمایندگان,علی آباد کتول,3,59,1
537,26331,2022-06-13,15205,1,8959,1,1032200000,92898000,0,1125098000,Registred by Accounting,2022-06-13 11:06:59.980,نمایندگان,بیرجند,3,26,1
538,26332,2022-06-13,388,1,8959,1,80500000,7245000,0,87745000,Registred by Accounting,2022-06-13 11:07:58.453,تک فروشی,همدان,0,82,1
540,26333,2022-06-13,22890,2,8952,1,16701000000,1503090000,0,18204090000,Registred by Accounting,2022-06-13 12:54:02.317,مناقصه ای,تهران,2,29,1
542,26334,2022-06-14,15984,2,8955,1,95000000,8550000,0,103550000,Registred by Accounting,2022-06-14 13:41:07.947,تک فروشی,تهران,0,29,1
543,26335,2022-06-14,16192,5,8955,1,57000000,5130000,0,62130000,Registred by Accounting,2022-06-14 13:43:18.580,تک فروشی,تهران,0,29,1
544,26336,2022-06-15,20636,4,8974,1,383000000,34470000,0,417470000,Registred by Accounting,2022-06-15 08:44:59.760,نمایندگان,تهران,3,29,1
545,26337,2022-06-15,18806,3,1909,1,1320000000,118800000,0,1438800000,Registred by Accounting,2022-06-15 11:40:58.283,تک فروشی,تهران,0,29,1
546,26368,2022-06-23,18928,3,1909,1,6875000000,618750000,0,7493750000,Registred by Accounting,2022-06-15 13:32:40.447,تک فروشی,تهران,0,29,1
547,26339,2022-06-15,395,4,8974,1,1100000000,99000000,0,1199000000,Registred by Accounting,2022-06-15 14:45:20.187,تک فروشی,تهران,0,29,1
548,26340,2022-06-15,18866,1,8959,1,405000000,36450000,0,441450000,Registred by Accounting,2022-06-15 15:07:04.443,تک فروشی,تهران,0,29,1
549,26341,2022-06-15,18866,1,8959,1,324000000,29160000,0,353160000,Registred by Accounting,2022-06-15 15:08:41.250,تک فروشی,تهران,0,29,1
550,26342,2022-06-15,15724,1,8959,1,416000000,37440000,0,453440000,Registred by Accounting,2022-06-15 15:23:38.500,تک فروشی,ایلام,0,14,1
551,26343,2022-06-15,15724,1,8959,1,570000000,51300000,0,621300000,Registred by Accounting,2022-06-15 15:25:04.770,تک فروشی,ایلام,0,14,1
553,26344,2022-06-16,15724,1,8959,1,570000000,51300000,0,621300000,Registred by Accounting,2022-06-15 15:29:18.093,تک فروشی,ایلام,0,14,1
555,26345,2022-06-16,15724,1,8959,1,570000000,51300000,0,621300000,Registred by Accounting,2022-06-15 15:30:02.000,تک فروشی,ایلام,0,14,1
557,26346,2022-06-18,15724,1,8959,1,570000000,51300000,0,621300000,Registred by Accounting,2022-06-18 13:01:06.180,تک فروشی,ایلام,0,14,1
559,26348,2022-06-18,15724,1,8959,1,570000000,51300000,0,621300000,Registred by Accounting,2022-06-18 13:07:54.810,تک فروشی,ایلام,0,14,1
561,26367,2022-06-22,20636,4,8974,1,257000000,23130000,0,280130000,Registred by Accounting,2022-06-18 13:29:57.680,نمایندگان,تهران,3,29,1
562,26357,2022-06-19,15724,1,8959,1,570000000,51300000,0,621300000,Registred by Accounting,2022-06-19 08:52:13.440,تک فروشی,ایلام,0,14,1
564,26353,2022-06-19,15724,1,8959,1,570000000,51300000,0,621300000,Registred by Accounting,2022-06-19 09:40:07.350,تک فروشی,ایلام,0,14,1
566,26351,2022-06-19,15724,1,8959,1,570000000,51300000,0,621300000,Registred by Accounting,2022-06-19 09:40:53.050,تک فروشی,ایلام,0,14,1
568,26355,2022-06-19,15724,1,8959,1,570000000,51300000,0,621300000,Registred by Accounting,2022-06-19 09:41:33.980,تک فروشی,ایلام,0,14,1
569,26350,2022-06-19,18866,1,8959,1,352800000,31752000,0,384552000,Registred by Accounting,2022-06-19 10:25:46.090,تک فروشی,تهران,0,29,1
570,26352,2022-06-19,16856,1,8959,1,1825000000,164250000,0,1989250000,Registred by Accounting,2022-06-19 10:27:26.787,نمایندگان,شیراز,3,56,1
571,26354,2022-06-19,23645,1,8959,1,945000000,85050000,0,1030050000,Registred by Accounting,2022-06-19 10:28:44.187,تک فروشی,بندرعباس,0,22,1
572,26356,2022-06-19,18891,1,8959,1,120000000,10800000,0,130800000,Registred by Accounting,2022-06-19 10:30:11.863,تک فروشی,هشتگرد,0,81,1
573,26349,2022-06-19,149,1,8959,1,170000000,15300000,0,185300000,Registred by Accounting,2022-06-19 10:41:03.247,تک فروشی,ارومیه,0,4,1
574,26358,2022-06-19,149,1,8959,1,224000000,20160000,0,244160000,Registred by Accounting,2022-06-19 10:41:51.263,تک فروشی,ارومیه,0,4,1
578,26360,2022-06-20,21216,2,8952,1,50500000,4545000,0,55045000,Registred by Accounting,2022-06-20 10:18:54.030,تک فروشی,تهران,0,29,1
579,26366,2022-06-22,20636,4,8974,1,730000000,65700000,0,795700000,Registred by Accounting,2022-06-21 08:56:22.627,نمایندگان,تهران,3,29,1
581,26361,2022-06-21,152,1,8959,1,3200000000,288000000,0,3488000000,Registred by Accounting,2022-06-21 14:33:47.890,تک فروشی,تهران,0,29,1
582,26362,2022-06-21,15724,1,8959,3,342000000,30780000,0,372780000,Registred by Accounting,2022-06-21 14:34:48.570,تک فروشی,ایلام,0,14,1
583,26363,2022-06-21,13081,1,8959,1,15600000,1404000,0,17004000,Registred by Accounting,2022-06-21 14:35:57.410,نمایندگان,رشت,3,39,1
584,26364,2022-06-21,15694,1,8959,1,512000000,46080000,0,558080000,Registred by Accounting,2022-06-21 14:36:53.050,نمایندگان,علی آباد کتول,3,59,1
586,26365,2022-06-21,21900,2,8952,1,2017300000,181557000,0,2198857000,Registred by Accounting,2022-06-21 16:15:57.783,تک فروشی,تهران,0,29,1
593,26359,2022-06-19,423,2,8952,1,122700000,11043000,0,133743000,Registred by Accounting,2022-06-25 10:43:58.017,تک فروشی,تهران,0,29,1
594,26369,2022-06-26,308,2,8952,1,99000000,8910000,0,107910000,Registred by Accounting,2022-06-26 11:31:12.370,تک فروشی,تهران,0,29,1
595,26370,2022-06-26,308,2,8952,1,18323000000,1649070000,0,19972070000,Registred by Accounting,2022-06-26 12:00:19.403,مناقصه ای,تهران,2,29,1
596,26371,2022-06-26,13135,3,1909,1,4350000000,391500000,0,4741500000,Registred by Accounting,2022-06-26 14:54:23.913,تک فروشی,یزد,0,93,1
598,26372,2022-06-27,20636,4,8974,1,99000000,8910000,0,107910000,Registred by Accounting,2022-06-27 09:56:34.973,نمایندگان,تهران,3,29,1
599,26373,2022-06-28,16125,1,8959,1,2089300000,188037000,0,2277337000,Registred by Accounting,2022-06-28 10:09:46.267,نمایندگان,سنندج,3,47,1
601,26374,2022-06-28,16125,1,8959,1,468000000,42120000,0,510120000,Registred by Accounting,2022-06-28 10:10:33.027,نمایندگان,سنندج,3,47,1
602,26375,2022-06-28,14449,1,8959,1,338800000,30492000,0,369292000,Registred by Accounting,2022-06-28 10:12:45.403,نمایندگان,کرمان,3,87,1
603,26376,2022-06-28,18866,1,8959,1,405000000,36450000,0,441450000,Registred by Accounting,2022-06-28 10:13:53.970,تک فروشی,تهران,0,29,1
604,26377,2022-06-28,22150,1,8959,1,44000000,3960000,0,47960000,Registred by Accounting,2022-06-28 10:14:48.657,تک فروشی,بجنورد,0,17,1
605,26378,2022-06-28,19340,1,8959,1,80500000,7245000,0,87745000,Registred by Accounting,2022-06-28 10:15:38.470,نمایندگان,کرج,3,85,1
606,26379,2022-06-28,14277,1,8959,1,165000000,14850000,0,179850000,Registred by Accounting,2022-06-28 10:16:42.203,نمایندگان,سمنان,3,46,1
607,26380,2022-06-28,14449,1,8959,1,118200000,10638000,0,128838000,Registred by Accounting,2022-06-28 10:17:31.833,نمایندگان,کرمان,3,87,1
609,26381,2022-06-28,13120,3,1909,3,4307500000,387675000,0,4695175000,Registred by Accounting,2022-06-28 14:46:32.127,مناقصه ای,اصفهان,2,11,1
611,26382,2022-07-02,442,1,8959,1,18454500000,1660905000,0,20115405000,Registred by Accounting,2022-07-02 10:26:57.373,مناقصه ای,استان کرمان,2,9,1
618,26383,2022-07-03,13015,3,1909,1,50896725000,4580705250,0,55477430250,Registred by Accounting,2022-07-03 12:23:52.120,تک فروشی,تهران,0,29,1
621,26384,2022-07-03,13015,3,1909,1,190613225000,17155190250,0,207768415250,Registred by Accounting,2022-07-03 12:35:01.317,تک فروشی,تهران,0,29,1
623,26385,2022-07-04,19750,4,8974,1,260000000,23400000,0,283400000,Registred by Accounting,2022-07-04 10:09:59.353,مناقصه ای,تهران,2,29,1
624,26386,2022-07-04,16817,1,8959,1,3700000000,333000000,0,4033000000,Registred by Accounting,2022-07-04 11:16:16.133,نمایندگان,مشهد,3,77,1
625,26387,2022-07-04,23645,1,8959,1,22400000,2016000,0,24416000,Registred by Accounting,2022-07-04 11:17:33.960,تک فروشی,بندرعباس,0,22,1
626,26388,2022-07-04,23645,1,8959,1,220700000,19863000,0,240563000,Registred by Accounting,2022-07-04 11:18:35.510,تک فروشی,بندرعباس,0,22,1
628,26390,2022-07-05,15205,1,8959,1,1946200000,175158000,0,2121358000,Registred by Accounting,2022-07-05 10:19:56.170,نمایندگان,بیرجند,3,26,1
629,26391,2022-07-06,396,5,8952,1,193480000,17413200,0,210893200,Registred by Accounting,2022-07-06 11:30:57.097,تک فروشی,تهران,0,29,1
630,26392,2022-07-06,436,5,8952,1,604000000,54360000,0,658360000,Registred by Accounting,2022-07-06 18:20:32.353,تک فروشی,تهران,0,29,1
631,26393,2022-07-07,423,2,8952,1,471000000,42390000,0,513390000,Registred by Accounting,2022-07-07 09:22:34.730,تک فروشی,تهران,0,29,1
632,26394,2022-07-07,423,2,8952,1,490800000,44172000,0,534972000,Registred by Accounting,2022-07-07 09:25:15.187,تک فروشی,تهران,0,29,1
633,26395,2022-07-07,436,5,8952,1,656500000,59085000,0,715585000,Registred by Accounting,2022-07-07 10:39:21.897,تک فروشی,تهران,0,29,1
634,26396,2022-07-09,20636,4,8974,1,1226000000,110340000,0,1336340000,Registred by Accounting,2022-07-09 14:42:47.483,نمایندگان,تهران,3,29,1
636,26397,2022-07-11,20636,2,8952,1,106050000,9544500,0,115594500,Registred by Accounting,2022-07-11 15:56:15.860,تک فروشی,تهران,0,29,1
652,26398,2022-07-16,20636,4,8974,1,153000000,13770000,0,166770000,Registred by Accounting,2022-07-16 14:33:14.717,نمایندگان,تهران,3,29,1
654,26399,2022-07-20,22150,1,8959,1,748200000,67338000,0,815538000,Registred by Accounting,2022-07-20 12:50:04.260,تک فروشی,بجنورد,0,17,1
655,26400,2022-07-20,14449,1,8959,1,118100000,10629000,0,128729000,Registred by Accounting,2022-07-20 12:51:13.323,نمایندگان,کرمان,3,87,1
656,26401,2022-07-20,20397,1,8959,1,118100000,10629000,0,128729000,Registred by Accounting,2022-07-20 12:52:26.723,نمایندگان,یاسوج,3,92,1
657,26402,2022-07-20,14277,1,8959,1,348000000,31320000,0,379320000,Registred by Accounting,2022-07-20 12:53:34.617,نمایندگان,سمنان,3,46,1
658,26403,2022-07-20,15205,1,8959,1,102500000,9225000,0,111725000,Registred by Accounting,2022-07-20 12:54:34.903,نمایندگان,بیرجند,3,26,1
659,26404,2022-07-21,22056,1,8959,1,118100000,10629000,0,128729000,Registred by Accounting,2022-07-21 11:51:48.787,نمایندگان,همدان,3,82,1
661,26405,2022-07-23,20636,4,8974,1,610000000,54900000,0,664900000,Registred by Accounting,2022-07-23 09:00:58.903,نمایندگان,تهران,3,29,1
662,26406,2022-07-23,22190,2,8952,1,1924500000,173205000,0,2097705000,Registred by Accounting,2022-07-23 09:01:53.943,تک فروشی,تهران,0,29,1
663,26407,2022-07-23,22397,2,8952,1,3500000000,315000000,0,3815000000,Registred by Accounting,2022-07-23 14:54:41.653,تک فروشی,تهران,0,29,1
665,26408,2022-07-24,21216,2,8952,1,33233750000,2991037500,0,36224787500,Registred by Accounting,2022-07-24 11:25:53.130,مناقصه ای,تهران,2,29,1
668,26409,2022-07-25,16039,4,8974,1,80000000,7200000,0,87200000,Registred by Accounting,2022-07-25 09:58:05.363,تک فروشی,تهران,0,29,1
669,26410,2022-07-25,16039,4,8974,1,284250000,25582500,0,309832500,Registred by Accounting,2022-07-25 09:59:58.870,تک فروشی,تهران,0,29,1
676,26413,2022-07-26,15694,1,8959,1,3392000000,305280000,0,3697280000,Registred by Accounting,2022-07-26 14:50:02.477,نمایندگان,علی آباد کتول,3,59,1
681,26412,2022-07-26,16039,4,8974,1,173500000,15615000,0,189115000,Registred by Accounting,2022-07-31 09:21:14.577,تک فروشی,تهران,0,29,1
682,26414,2022-07-31,474,1,8959,3,66000000,5940000,0,71940000,Registred by Accounting,2022-07-31 09:40:42.790,تک فروشی,تهران,0,29,1
683,26415,2022-07-31,441,1,8959,1,229700000,20673000,0,250373000,Registred by Accounting,2022-07-31 10:41:19.620,تک فروشی,کرج,0,85,1
684,26416,2022-07-31,21900,2,8952,1,1992000000,179280000,0,2171280000,Registred by Accounting,2022-07-31 11:22:27.297,تک فروشی,تهران,0,29,1
688,26417,2022-08-01,22140,2,8952,1,1002500000,90225000,0,1092725000,Registred by Accounting,2022-08-01 08:37:18.200,تک فروشی,تهران,0,29,1
690,26418,2022-08-01,22140,2,8952,1,1372500000,123525000,0,1496025000,Registred by Accounting,2022-08-01 09:09:37.333,تک فروشی,تهران,0,29,1
693,26419,2022-08-03,3,1,8959,1,1401600000,126144000,0,1527744000,Registred by Accounting,2022-08-03 09:16:47.340,نمایندگان,مشهد,3,77,1
694,26420,2022-08-03,16856,1,8959,1,298600000,26874000,0,325474000,Registred by Accounting,2022-08-03 09:17:44.967,نمایندگان,شیراز,3,56,1
695,26421,2022-08-03,14449,1,8959,1,396900000,35721000,0,432621000,Registred by Accounting,2022-08-03 09:18:40.977,نمایندگان,کرمان,3,87,1
696,26422,2022-08-03,15694,1,8959,1,118100000,10629000,0,128729000,Registred by Accounting,2022-08-03 09:20:07.363,نمایندگان,علی آباد کتول,3,59,1
697,26423,2022-08-03,19340,1,8959,1,46800000,4212000,0,51012000,Registred by Accounting,2022-08-03 09:21:05.943,نمایندگان,کرج,3,85,1
698,26424,2022-08-03,13081,1,8959,1,416000000,37440000,0,453440000,Registred by Accounting,2022-08-03 09:21:43.983,نمایندگان,رشت,3,39,1
699,26425,2022-08-03,13766,2,8955,1,67000000,6030000,0,73030000,Registred by Accounting,2022-08-03 14:51:58.477,تک فروشی,تهران,0,29,1
701,26426,2022-08-03,404,5,8952,1,12750000000,1147500000,0,13897500000,Registred by Accounting,2022-08-03 16:38:30.400,تک فروشی,تهران,0,29,1
702,26427,2022-08-09,21112,2,8952,1,6827300000,614457000,0,7441757000,Registred by Accounting,2022-08-09 10:18:55.510,تک فروشی,تهران,0,29,1
703,26428,2022-08-09,13081,1,8959,1,542800000,48852000,0,591652000,Registred by Accounting,2022-08-09 12:32:41.870,نمایندگان,رشت,3,39,1
704,26429,2022-08-09,16856,1,8959,1,149300000,13437000,0,162737000,Registred by Accounting,2022-08-09 12:37:53.697,نمایندگان,شیراز,3,56,1
